Date,AI_Tech_Index,AI_Tech_Index_Return,VIX,NASDAQ,SP500,Yield_Curve_Slope,Dollar_Strength,Bitcoin,Semiconductor_ETF,AI_Robotics_ETF,Cybersecurity_ETF,Treasury_10Y,Oil_WTI,Gold,Crypto_Tech_Corr_20d,Vol_of_Vol_Ratio,Semi_vs_Tech_Ratio,NASDAQ_Momentum,High_Volatility_Regime,Credit_Spread_Proxy,Pandemic_Period,AI_Boom_Period,Fed_Hike_Period,Tech_Bear_2022,Banking_Crisis_2023,Month,Quarter,Day_of_Week
2022-10-05,124.787526567777,0.5515091976007414,28.549999237060547,11148.6396484375,3783.280029296875,0.4660000801086426,,20160.716796875,98.7988739013672,19.21717071533203,45.82990264892578,3.759000062942505,87.76000213623047,1711.4000244140625,,3.2500876845936064,0.7961316524303049,,1,0.6700554090067506,0,0,1,1,0,10,4,2
2022-10-06,124.34721668561299,-0.3528476717782003,30.520000457763672,11073.3095703125,3744.52001953125,0.5379998683929443,,19955.443359375,98.12371063232422,19.068044662475582,45.521446228027344,3.825999975204468,88.44999694824219,1711.699951171875,,3.202162578345344,0.7972200843903617,,1,0.6717763738225824,0,0,1,1,0,10,4,3
2022-10-07,118.65391985575359,-4.5785478610701595,31.36000061035156,10652.400390625,3639.659912109375,0.5899999141693115,,19546.849609375,92.27229309082033,18.451663970947266,43.92943954467773,3.882999897003174,92.63999938964844,1700.5,,3.2962372683264816,0.7818343242085927,,1,0.6700924150638083,0,0,1,1,0,10,4,4
2022-10-10,114.74617417653401,-3.2933978784436158,32.45000076293945,10542.099609375,3612.389892578125,0.6029999256134033,,19141.484375,89.19002532958984,18.17329788208008,42.82498550415039,3.888000011444092,91.12999725341795,1667.300048828125,,3.3007703572284632,0.7686376793527259,,1,0.6723683958354089,0,0,1,1,0,10,4,0
2022-10-11,112.38683211803436,-2.05614006343241,33.630001068115234,10426.1904296875,3588.840087890625,0.5989999771118164,,19051.41796875,86.3768539428711,17.93470001220703,42.108585357666016,3.938999891281128,89.3499984741211,1678.699951171875,,3.129943466936966,0.7559812807345613,,1,0.6714730561052702,0,0,1,1,0,10,4,1
2022-10-12,112.2894622484843,-0.08663814765043076,33.56999969482422,10417.099609375,3577.030029296875,0.3689999580383301,,19157.4453125,85.85823822021484,17.904874801635742,41.87974166870117,3.901999950408936,87.2699966430664,1670.300048828125,,3.252606596187757,0.7537631691244076,,1,0.6693169030594053,0,0,1,1,0,10,4,2
2022-10-13,113.2719037135442,0.8749186659081865,31.940000534057617,10649.150390625,3669.909912109375,0.3689999580383301,,19382.904296875,88.48551177978516,18.21306610107422,42.34738159179688,3.95199990272522,89.11000061035156,1670.0,,3.1703193626517616,0.7534290749593515,,1,0.6772922133497892,0,0,1,1,0,10,4,3
2022-10-14,108.91710603237152,-3.8445523897838174,32.02000045776367,10321.3896484375,3583.070068359375,0.382000207901001,,19185.65625,84.71339416503906,17.56686019897461,41.29268264770508,4.010000228881836,85.61000061035156,1641.699951171875,,3.1836352587149808,0.7421840780014394,,1,0.6807369518731384,0,0,1,1,0,10,4,4
2022-10-17,113.4346135854721,4.1476566148920035,31.3700008392334,10675.7998046875,3677.949951171875,0.3269999027252197,,19550.7578125,86.71932220458984,18.21306610107422,42.80508804321289,4.014999866485596,85.45999908447266,1657.0,,3.1023269713499464,0.7372862836427945,,1,0.6924862962193613,0,0,1,1,0,10,4,0
2022-10-18,115.4523313442866,1.778749620629827,30.5,10772.400390625,3719.97998046875,0.1649999618530273,,19334.416015625,86.73888397216797,18.461605072021484,43.90954208374024,3.997999906539917,82.81999969482422,1649.0,,3.0262296082543547,0.731255538748049,,1,0.695733548125831,0,0,1,1,0,10,4,1
2022-10-19,114.5926359097163,-0.7446323729978555,30.76000022888184,10680.509765625,3695.159912109375,0.2339999675750732,,19139.53515625,87.43851470947266,18.302539825439453,43.45183563232422,4.126999855041504,85.55000305175781,1627.5,,2.9483095502793155,0.7392855041807569,,1,0.7018303090182455,0,0,1,1,0,10,4,2
2022-10-20,115.92747326691945,1.1648543962762492,29.979999542236328,10614.83984375,3665.780029296875,0.3359997272491455,,19053.740234375,88.13324737548828,18.22300720214844,43.70058441162109,4.22599983215332,85.9800033569336,1630.800048828125,,2.9469646371959457,0.7447286428846663,,1,0.710079726115726,0,0,1,1,0,10,4,3
2022-10-21,117.5843745470047,1.429256787362454,29.690000534057617,10859.7197265625,3752.75,0.3279998302459717,,19172.46875,91.17149353027344,18.62067222595215,44.40704727172852,4.2129998207092285,85.05000305175781,1651.0,,2.941057531968004,0.7503272077694775,,1,0.7300614452045501,0,0,1,1,0,10,4,4
2022-10-24,118.28706701596577,0.5976070134048106,29.850000381469727,10952.6103515625,3797.340087890625,0.3210000991821289,,19345.572265625,91.46014404296876,18.65049743652344,44.53638458251953,4.234000205993652,84.58000183105469,1648.699951171875,,2.8830819584182668,0.7424325582046355,,1,0.7366528483326923,0,0,1,1,0,10,4,0
2022-10-25,122.46717472871144,3.533867072874042,28.459999084472656,11199.1201171875,3859.110107421875,0.1429998874664306,,20095.857421875,92.90830993652344,19.46571159362793,45.80004119873047,4.107999801635742,85.31999969482422,1652.800048828125,,2.888615661598007,0.7400400961870944,,1,0.7227211662066099,0,0,1,1,0,10,4,1
2022-10-26,118.61030733585358,-3.1493070705693738,27.280000686645508,10970.990234375,3830.60009765625,0.0849997997283935,,20770.44140625,91.99829864501952,19.485593795776367,45.56125259399414,4.014999866485596,87.91000366210938,1664.0,,2.947947072754791,0.7494764157100149,,1,0.7144022759964203,0,0,1,1,0,10,4,2
2022-10-27,119.05565464496613,0.37547100173302983,27.38999938964844,10792.669921875,3807.300048828125,0.0069999694824218,,20285.8359375,90.84857940673828,19.40606117248535,46.02890396118164,3.937000036239624,89.08000183105469,1660.699951171875,,3.012413434642633,0.7486330099130947,,1,0.7121977784612908,0,0,1,1,0,10,4,3
2022-10-28,120.76451913515727,1.4353492870936124,25.75,11102.4501953125,3901.06005859375,0.0400002002716064,,20595.3515625,94.31734466552734,19.66454315185547,46.89455795288086,4.010000228881836,87.9000015258789,1639.5999755859375,,3.03378651443037,0.7448279896717648,,1,0.7226529461579269,0,0,1,1,0,10,4,4
2022-10-31,119.31215476989746,-1.2026416166443288,25.8799991607666,10988.150390625,3871.97998046875,0.1020002365112304,,20495.7734375,92.57562255859376,19.50547981262207,46.76520156860352,4.077000141143799,86.52999877929688,1635.9000244140625,,3.0471407715461307,0.7408501971813547,,1,0.7169058586016624,0,0,1,1,0,10,4,0
2022-11-01,118.126855691274,-0.9934436947429237,25.809999465942383,10890.849609375,3856.10009765625,0.0019998550415039,,20485.2734375,93.21654510498048,19.684425354003903,46.36719512939453,4.052000045776367,88.37000274658203,1645.0,,3.108872511588012,0.7522741708228858,,1,0.7145401320178908,0,0,1,0,0,11,4,1
2022-11-02,111.51194445292155,-5.599836886914689,25.86000061035156,10524.7998046875,3759.68994140625,0.0339999198913574,,20159.50390625,90.54524993896484,18.83938789367676,44.61599349975586,4.059000015258789,90.0,1645.699951171875,,3.1295436347662,0.7568602404260069,,1,0.7111215246596126,0,0,1,0,0,11,4,2
2022-11-03,108.30327610174815,-2.877421218789744,25.299999237060547,10342.9404296875,3719.889892578125,0.0989999771118164,,20209.98828125,89.48356628417969,18.75985717773437,43.4020881652832,4.124000072479248,88.16999816894531,1627.300048828125,,3.1292490338487298,0.7706482937775196,,1,0.7098814537889919,0,0,1,0,0,11,4,3
2022-11-04,104.46716364224751,-3.542009621109443,24.549999237060547,10475.25,3770.550048828125,0.1430001258850097,,21147.23046875,93.6421890258789,19.316585540771484,42.38718795776367,4.156000137329102,92.61000061035156,1672.5,,3.227698587629659,0.7919988421232764,,1,0.7269980104904058,0,0,1,0,0,11,4,4
2022-11-07,105.84456984202068,1.3185063629086002,24.350000381469727,10564.51953125,3806.800048828125,0.2310001850128173,,20602.81640625,95.49154663085938,19.565128326416016,42.39713668823242,4.214000225067139,91.79000091552734,1676.5,,3.283367379701722,0.794377431126235,,1,0.7342231719806656,0,0,1,0,0,11,4,0
2022-11-08,107.21775070826213,1.297355989344573,25.540000915527344,10616.2001953125,3828.110107421875,0.0359997749328613,,18541.271484375,97.55128479003906,19.823610305786133,43.25284194946289,4.125999927520752,88.91000366210938,1712.0999755859375,,3.3124508786797864,0.803801571262142,,1,0.7255842870003038,0,0,1,0,0,11,4,1
2022-11-09,104.51048600673676,-2.5250153856443025,26.09000015258789,10353.169921875,3748.570068359375,0.0580000877380371,,15880.7802734375,94.8995590209961,19.306644439697266,42.60608673095703,4.151000022888184,85.83000183105469,1710.0999755859375,,3.453813724926846,0.8028324026950934,,1,0.7145661791614979,0,0,1,0,0,11,4,2
2022-11-10,115.63223171234131,10.641751015192536,23.530000686645508,11114.150390625,3956.3701171875,-0.2259998321533203,,17586.771484375,104.59646606445312,20.847599029541016,45.09359359741211,3.828999996185303,86.47000122070312,1750.300048828125,,3.645558702766272,0.8176733855480035,,1,0.7095147280012409,0,0,1,0,0,11,4,3
2022-11-11,119.89117042223613,3.683176089249751,22.520000457763672,11323.330078125,3992.929931640625,-0.2500002384185791,,17034.29296875,108.0261001586914,21.63298797607422,45.73039627075195,3.812999963760376,88.95999908447266,1766.0,,3.8139430570055,0.830276226752853,,1,0.7146199489197018,0,0,1,0,0,11,4,4
2022-11-14,118.16784922281902,-1.437404600645631,23.729999542236328,11196.2197265625,3957.25,-0.2029998302459716,,16618.19921875,107.00357055664062,21.225379943847656,45.14334487915039,3.865000009536743,85.87000274658203,1773.5999755859375,,3.563843292297607,0.8295197775199052,,1,0.71108421240263,0,0,1,0,0,11,4,0
2022-11-15,121.75565385818481,3.0361935661540107,24.540000915527344,11358.41015625,3991.72998046875,-0.3310000896453857,,16884.61328125,110.37449645996094,21.54351234436035,45.87964630126953,3.799000024795532,86.91999816894531,1773.800048828125,,3.5986142731851665,0.8454047679710528,,1,0.7059168683440322,0,0,1,0,0,11,4,1
2022-11-16,118.78296299775441,-2.441521823613102,24.11000061035156,11183.66015625,3958.7900390625,-0.4330000877380371,,16669.439453125,106.40179443359376,21.096139907836918,45.3125,3.691999912261963,85.58999633789062,1773.0,,3.375362720583163,0.8262944956303777,,1,0.6893270247488608,0,0,1,0,0,11,4,2
2022-11-17,116.72674091657002,-1.7310749195768582,23.93000030517578,11144.9599609375,3946.56005859375,-0.3379998207092285,,16687.517578125,107.20416259765624,20.867481231689453,44.81499862670898,3.775000095367432,81.63999938964844,1760.800048828125,,3.39155882269485,0.831452887391233,,1,0.6936818046754316,0,0,1,0,0,11,4,3
2022-11-18,116.23806770642598,-0.41864718084891894,23.1200008392334,11146.0595703125,3965.340087890625,-0.317000150680542,,16697.77734375,107.3998565673828,20.787946701049805,45.00404739379883,3.818000078201294,80.08000183105469,1751.9000244140625,,3.3598614829354587,0.8320247928022666,,1,0.699994277253164,0,0,1,0,0,11,4,4
2022-11-21,113.37592236200969,-2.4623132514943413,22.36000061035156,11024.509765625,3949.93994140625,-0.2730000019073486,,15787.2841796875,105.5211410522461,20.55929183959961,45.10354995727539,3.825000047683716,79.7300033569336,1737.4000244140625,,3.44856880614992,0.8263537505594566,,1,0.6967743332149093,0,0,1,0,0,11,4,0
2022-11-22,115.20053791999817,1.6093501335869842,21.290000915527344,11174.41015625,4003.580078125,-0.440000057220459,,16189.76953125,108.58872985839844,20.847599029541016,45.32244491577149,3.757999897003174,80.94999694824219,1738.300048828125,,3.654767224638536,0.834224551915319,,1,0.6920244521955291,0,0,1,0,0,11,4,1
2022-11-23,117.30838338534038,1.8297184226743868,20.350000381469727,11285.3203125,4027.260009765625,-0.493999719619751,,16610.70703125,109.53298950195312,21.16573143005371,45.78014755249024,3.7060000896453857,77.94000244140625,1744.9000244140625,,4.015724800433695,0.8340896473176242,,1,0.6839830167507338,0,0,1,0,0,11,4,2
2022-11-25,116.56388608614604,-0.6346496965598525,20.5,11226.3603515625,4026.1201171875,-0.4840002059936523,,16521.841796875,108.24626922607422,21.245262145996094,45.819950103759766,3.690999984741211,76.27999877929688,1753.300048828125,,4.024390243902439,0.8291037789875483,,1,0.6849399481517333,0,0,1,0,0,11,4,4
2022-11-28,114.88947439193726,-1.436475524650338,22.209999084472656,11049.5,3963.93994140625,-0.4800000190734863,,16217.322265625,105.69237518310548,20.817773818969727,45.362247467041016,3.703000068664551,77.23999786376953,1740.0999755859375,,3.932012851459701,0.8272514627356156,,1,0.675821842605775,0,0,1,0,0,11,4,0
2022-11-29,113.81084434191386,-0.9388414872050999,21.88999938964844,10983.7802734375,3957.6298828125,-0.5049998760223389,,16444.982421875,105.40372467041016,20.55929183959961,45.06375503540039,3.747999906539917,78.19999694824219,1748.4000244140625,,3.90269541741398,0.8331491201609819,,1,0.6867888918506516,0,0,1,0,0,11,4,1
2022-11-30,118.16528725624084,3.8260351546512084,20.57999992370605,11468.0,4080.110107421875,-0.5499997138977051,,17168.56640625,111.41658782958984,21.304912567138672,45.750301361083984,3.703000068664551,80.55000305175781,1746.0,,3.974246900813329,0.8385736066854385,,1,0.6920188430821606,0,1,1,0,0,11,4,2
2022-12-01,120.18502465883891,1.7092476559704695,19.84000015258789,11482.4501953125,4076.570068359375,-0.6639997959136963,,16967.1328125,111.05943298339844,21.61310386657715,47.29255676269531,3.5290000438690186,81.22000122070312,1801.0999755859375,,4.142641220226278,0.8347188371172346,,0,0.6730793863340112,0,1,1,0,0,12,4,3
2022-12-02,117.92185393969218,-1.8830721427823827,19.059999465942383,11461.5,4071.699951171875,-0.7020001411437988,,17088.66015625,109.53298950195312,21.593217849731445,46.64580154418945,3.50600004196167,79.9800033569336,1795.9000244140625,,4.279643335802746,0.8280508761299056,,0,0.6641927391882189,0,1,1,0,0,12,4,4
2022-12-05,113.6668570836385,-3.60831916552955,20.75,11239.9404296875,3998.840087890625,-0.5590000152587891,,16974.826171875,108.22669219970705,21.16573143005371,45.49160003662109,3.5989999771118164,76.93000030517578,1767.4000244140625,,4.082409594432417,0.8320052988435378,,1,0.6672089836654524,0,1,1,0,0,12,4,0
2022-12-06,111.38278011480968,-2.0094485124614203,22.170000076293945,11014.8896484375,3941.260009765625,-0.7069997787475586,,17089.50390625,105.85383605957033,20.74818229675293,45.00404739379883,3.513000011444092,74.25,1769.300048828125,,3.905728283261489,0.8315684334844398,,1,0.6563481976554835,0,1,1,0,0,12,4,1
2022-12-07,112.13765509923299,0.6777304208471113,22.68000030517578,10958.5498046875,3933.919921875,-0.7750000953674316,,16848.126953125,105.8293685913086,20.71835327148437,44.70554733276367,3.407999992370605,72.01000213623047,1785.5,,3.843915305648409,0.835609886187317,,1,0.6447648809484332,0,1,1,0,0,12,4,2
2022-12-08,114.52387960751851,2.127942220812362,22.290000915527344,11082.0,3963.510009765625,-0.6590001583099365,,17233.474609375,108.52513885498048,21.086196899414062,45.4717025756836,3.490999937057495,71.45999908447266,1788.699951171875,,3.8088828191450217,0.8431036483658629,,1,0.6470538437940123,0,1,1,0,0,12,4,3
2022-12-09,113.83023532231648,-0.6056765519812934,22.82999992370605,11004.6201171875,3934.3798828125,-0.6059999465942383,,17133.15234375,107.65426635742188,21.02654838562012,45.15330123901367,3.566999912261963,71.0199966430664,1798.0999755859375,,3.822163925879914,0.8415130185155455,,1,0.6643361187874928,0,1,1,0,0,12,4,4
2022-12-12,116.61770097414653,2.448791961061292,25.0,11143.740234375,3990.56005859375,-0.5570001602172852,,17206.4375,109.57212829589844,21.364561080932617,45.99905014038086,3.611000061035156,73.16999816894531,1780.5,,3.669200134277344,0.8381924766561755,,1,0.6647780921998764,0,1,1,0,0,12,4,0
2022-12-13,118.85009948412578,1.9142878751092551,22.549999237060547,11256.8095703125,4019.64990234375,-0.7470002174377441,,17781.318359375,111.3970184326172,21.82187843322754,46.31745147705078,3.500999927520752,75.38999938964844,1813.9000244140625,,3.935255027322876,0.8422046022888583,,1,0.6652378585611627,0,1,1,0,0,12,4,1
2022-12-14,118.76895809173584,-0.06827204414816546,21.13999938964844,11170.8896484375,3995.320068359375,-0.7169997692108154,,17815.650390625,109.47917175292967,21.672754287719727,46.247802734375,3.503000020980835,77.27999877929688,1807.5,,4.179281032400747,0.8347356843159447,,1,0.6586664590270066,0,1,1,0,0,12,4,2
2022-12-15,114.0655148824056,-3.960162053200267,22.82999992370605,10810.5302734375,3895.75,-0.7629997730255127,,17364.865234375,105.3107681274414,20.807832717895508,44.89459228515625,3.450000047683716,76.11000061035156,1777.199951171875,,4.041174001075233,0.8341540740457831,,1,0.6536314145571865,0,1,1,0,0,12,4,3
2022-12-16,113.30767774581909,-0.6643875998524007,22.6200008392334,10705.41015625,3852.360107421875,-0.6809999942779541,,16647.484375,104.49372100830078,20.83765411376953,44.59609222412109,3.4820001125335693,74.29000091552734,1790.0,,3.941202396918224,0.8387848650057549,,1,0.6574897011766083,0,1,1,0,0,12,4,4
2022-12-19,110.66172981262207,-2.3351885643024373,22.420000076293945,10546.0302734375,3817.659912109375,-0.5820000171661377,,16439.6796875,103.2571792602539,20.608997344970703,43.77023315429688,3.5810000896453857,75.19000244140625,1787.699951171875,,3.90454953691498,0.8400606670394993,,1,0.6653213581578563,0,1,1,0,0,12,4,0
2022-12-20,112.01625180244446,1.2240202571529801,21.479999542236328,10547.1103515625,3821.6201171875,-0.5460000038146973,,16906.3046875,102.75247955322266,20.628881454467773,44.10853958129883,3.684000015258789,76.08999633789062,1815.9000244140625,,3.86405967266416,0.8346901206714695,,1,0.675615256110962,0,1,1,0,0,12,4,1
2022-12-21,113.08055750528972,0.9501350792582297,20.06999969482422,10709.3701171875,3878.43994140625,-0.5209999084472656,,16817.53515625,105.04840087890624,20.91719055175781,44.13840103149414,3.684000015258789,78.29000091552734,1815.9000244140625,,3.8684604170507657,0.8394401214206262,,1,0.679656387821571,0,1,1,0,0,12,4,2
2022-12-22,110.33003882567088,-2.4323533066152203,21.96999931335449,10476.1201171875,3822.389892578125,-0.5390002727508545,,16830.341796875,100.69406127929688,20.400226593017575,43.60109329223633,3.6689999103546143,77.48999786376953,1787.0,,3.729631543119754,0.8254606317387165,,1,0.6755990469293287,0,1,1,0,0,12,4,3
